CustomerID,DaysSinceLast,Churned,ChurnRiskScore
18347,76,0,0.422
18348,358,1,1.0
18349,84,0,0.467
18350,399,1,1.0
18351,140,1,0.778
18352,68,0,0.378
18353,114,1,0.633
18354,361,1,1.0
18355,311,1,1.0
18356,192,1,1.0
18357,105,1,0.583
18358,129,1,0.717
18359,730,0,1.0
18360,252,1,1.0
18361,84,0,0.467
18362,90,0,0.5
18363,201,1,1.0
18364,210,1,1.0
18365,47,0,0.261
18366,13,0,0.072
18367,626,1,1.0
18368,564,1,1.0
18369,1,0,0.006
18370,70,0,0.389
18371,53,0,0.294
18372,77,0,0.428
18373,151,1,0.839
18374,0,0,0.0
18375,730,1,1.0
18376,730,1,1.0
18377,419,1,1.0
18378,10,0,0.056
18379,240,1,1.0
18380,32,1,0.178
18381,4,0,0.022
18382,5,0,0.028
18383,166,1,0.922
18384,90,0,0.5
18385,450,1,1.0
18386,197,1,1.0
18387,17,0,0.094
18388,13,0,0.072
18389,454,1,1.0
18390,495,1,1.0
18391,122,1,0.678
18392,506,1,1.0
18393,3,0,0.017
18394,1,0,0.006
18395,87,0,0.483
18396,730,0,1.0
18397,229,1,1.0
18398,363,1,1.0
18399,86,0,0.478
18400,145,1,0.806
18401,122,1,0.678
18402,622,1,1.0
18403,205,1,1.0
18404,87,0,0.483
18405,405,1,1.0
18406,138,1,0.767
18407,442,1,1.0
18408,130,1,0.722
18409,49,0,0.272
18410,40,0,0.222
18411,581,1,1.0
18412,76,0,0.422
18413,2,0,0.011
18414,100,1,0.556
18415,302,1,1.0
18416,7,0,0.039
18417,14,0,0.078
18418,293,1,1.0
18419,371,1,1.0
18420,1,0,0.006
18421,292,1,1.0
18422,730,1,1.0
18423,133,1,0.739
18424,320,1,1.0
18425,517,1,1.0
18426,80,0,0.444
18427,50,0,0.278
18428,117,1,0.65
18429,102,1,0.567
18430,29,0,0.161
18431,107,1,0.594
18432,79,0,0.439
18433,466,1,1.0
18434,138,1,0.767
18435,11,0,0.061
18436,9,0,0.05
18437,62,0,0.344
18438,69,0,0.383
18439,399,1,1.0
18440,46,0,0.256
18441,285,1,1.0
18442,174,0,0.967
18443,466,1,1.0
18444,5,0,0.028
18445,377,1,1.0
18446,497,1,1.0
18447,101,1,0.561
18448,0,0,0.0
18449,193,0,1.0
18450,1,0,0.006
18451,38,0,0.211
18452,304,1,1.0
18453,348,1,1.0
18454,122,1,0.678
18455,333,1,1.0
18456,507,1,1.0
18457,412,1,1.0
18458,55,0,0.306
18459,264,1,1.0
18460,130,1,0.722
18461,90,0,0.5
18462,1,0,0.006
18463,445,1,1.0
18464,23,0,0.128
18465,90,0,0.5
18466,595,1,1.0
18467,54,0,0.3
18468,386,0,1.0
18469,730,1,1.0
18470,218,1,1.0
18471,359,1,1.0
18472,528,1,1.0
18473,6,0,0.033
18474,81,0,0.45
18475,730,1,1.0
18476,570,1,1.0
18477,3,0,0.017
18478,525,1,1.0
18479,267,0,1.0
18480,68,0,0.378
18481,165,1,0.917
18482,3,0,0.017
18483,113,1,0.628
18484,140,1,0.778
18485,89,0,0.494
18486,59,0,0.328
18487,421,1,1.0
18488,266,1,1.0
18489,492,0,1.0
18490,67,0,0.372
18491,54,0,0.3
18492,203,1,1.0
18493,615,1,1.0
18494,111,1,0.617
18495,423,1,1.0
18496,111,1,0.617
18497,730,1,1.0
18498,428,1,1.0
18499,54,0,0.3
18500,423,1,1.0
18501,1,0,0.006
18502,115,1,0.639
18503,730,1,1.0
18504,250,1,1.0
18505,33,0,0.183
18506,13,0,0.072
18507,125,1,0.694
18508,112,1,0.622
18509,730,0,1.0
18510,255,1,1.0
18511,73,0,0.406
18512,187,1,1.0
18513,257,1,1.0
18514,392,1,1.0
18515,249,0,1.0
18516,145,1,0.806
18517,425,1,1.0
18518,106,1,0.589
18519,24,0,0.133
18520,97,1,0.539
18521,730,1,1.0
18522,60,0,0.333
18523,320,1,1.0
18524,19,0,0.106
18525,97,1,0.539
18526,80,0,0.444
18527,202,1,1.0
18528,457,1,1.0
18529,2,0,0.011
18530,58,0,0.322
18531,521,1,1.0
18532,9,0,0.05
18533,178,1,0.989
18534,2,0,0.011
18535,730,1,1.0
18536,730,1,1.0
18537,15,0,0.083
18538,14,0,0.078
18539,382,1,1.0
18540,235,1,1.0
18541,730,1,1.0
18542,95,1,0.528
18543,3,0,0.017
18544,345,1,1.0
18545,66,0,0.367
18546,101,1,0.561
18547,49,0,0.272
18548,14,0,0.078
18549,1,0,0.006
18550,92,1,0.511
18551,472,1,1.0
18552,65,0,0.361
18553,83,0,0.461
18554,47,0,0.261
18555,730,1,1.0
18556,138,0,0.767
18557,67,0,0.372
18558,136,1,0.756
18559,434,1,1.0
18560,292,1,1.0
18561,99,1,0.55
18562,92,0,0.511
18563,5,0,0.028
18564,5,0,0.028
18565,617,1,1.0
18566,1,0,0.006
18567,342,1,1.0
18568,377,1,1.0
18569,163,1,0.906
18570,2,0,0.011
18571,214,1,1.0
18572,509,1,1.0
18573,83,0,0.461
18574,53,0,0.294
18575,185,1,1.0
18576,32,0,0.178
18577,517,1,1.0
18578,134,1,0.744
18579,112,1,0.622
18580,309,0,1.0
18581,20,0,0.111
18582,323,1,1.0
18583,18,0,0.1
18584,7,0,0.039
18585,6,0,0.033
18586,278,1,1.0
18587,3,0,0.017
18588,96,0,0.533
18589,0,0,0.0
18590,124,1,0.689
18591,58,0,0.322
18592,443,1,1.0
18593,496,1,1.0
18594,76,0,0.422
18595,42,0,0.233
18596,308,1,1.0
18597,71,0,0.394
18598,301,1,1.0
18599,466,1,1.0
18600,406,1,1.0
18601,106,1,0.589
18602,415,1,1.0
18603,269,1,1.0
18604,629,1,1.0
18605,730,1,1.0
18606,361,1,1.0
18607,234,1,1.0
18608,157,1,0.872
18609,1,0,0.006
18610,9,0,0.05
18611,130,1,0.722
18612,230,1,1.0
18613,359,1,1.0
18614,314,1,1.0
18615,180,1,1.0
18616,322,0,1.0
18617,10,0,0.056
18618,163,1,0.906
18619,100,1,0.556
18620,428,1,1.0
18621,61,0,0.339
18622,149,1,0.828
18623,248,1,1.0
18624,153,1,0.85
18625,157,1,0.872
18626,4,0,0.022
18627,74,0,0.411
18628,34,0,0.189
18629,45,0,0.25
18630,95,1,0.528
18631,55,0,0.306
18632,375,1,1.0
18633,146,1,0.811
18634,83,0,0.461
18635,730,1,1.0
18636,61,0,0.339
18637,84,0,0.467
18638,68,0,0.378
18639,613,1,1.0
18640,730,1,1.0
18641,520,1,1.0
18642,274,1,1.0
18643,166,1,0.922
18644,74,0,0.411
18645,730,1,1.0
18646,15,0,0.083
18647,364,1,1.0
18648,143,1,0.794
18649,28,0,0.156
18650,146,1,0.811
18651,2,0,0.011
18652,3,1,0.017
18653,33,0,0.183
18654,730,1,1.0
18655,53,0,0.294
18656,382,1,1.0
18657,51,0,0.283
18658,221,1,1.0
18659,581,1,1.0
18660,477,1,1.0
18661,64,0,0.356
18662,17,0,0.094
18663,279,1,1.0
18664,58,0,0.322
18665,23,1,0.128
18666,32,0,0.178
18667,240,1,1.0
18668,397,1,1.0
18669,55,0,0.306
18670,79,0,0.439
18671,152,1,0.844
18672,56,0,0.311
18673,157,1,0.872
18674,62,0,0.344
18675,90,0,0.5
18676,76,0,0.422
18677,82,0,0.456
18678,26,0,0.144
18679,325,1,1.0
18680,49,0,0.272
18681,5,0,0.028
18682,1,0,0.006
18683,291,1,1.0
18684,71,0,0.394
18685,433,1,1.0
18686,405,1,1.0
18687,15,0,0.083
18688,7,0,0.039
18689,215,1,1.0
18690,730,1,1.0
18691,31,0,0.172
18692,116,1,0.644
18693,243,1,1.0
18694,100,1,0.556
18695,468,1,1.0
18696,110,1,0.611
18697,242,1,1.0
18698,117,1,0.65
18699,55,0,0.306
18700,213,1,1.0
18701,53,0,0.294
18702,242,0,1.0
18703,79,0,0.439
18704,81,0,0.45
18705,51,0,0.283
18706,117,0,0.65
18707,413,1,1.0
18708,7,0,0.039
18709,371,1,1.0
18710,730,1,1.0
18711,2,0,0.011
18712,2,0,0.011
18713,39,0,0.217
18714,84,0,0.467
18715,118,1,0.656
18716,140,1,0.778
18717,190,1,1.0
18718,9,0,0.05
18719,50,0,0.278
18720,144,1,0.8
18721,367,1,1.0
18722,3,0,0.017
18723,75,0,0.417
18724,140,1,0.778
18725,247,1,1.0
18726,1,1,0.006
18727,101,1,0.561
18728,14,0,0.078
18729,46,0,0.256
18730,56,0,0.311
18731,56,0,0.311
18732,161,1,0.894
18733,562,1,1.0
18734,386,1,1.0
18735,10,0,0.056
18736,15,0,0.083
18737,92,1,0.511
18738,76,0,0.422
18739,67,0,0.372
18740,71,0,0.394
18741,291,1,1.0
18742,76,0,0.422
18743,367,1,1.0
18744,3,0,0.017
18745,51,0,0.283
18746,98,1,0.544
18747,0,0,0.0
18748,56,0,0.311
18749,248,1,1.0
18750,87,0,0.483
18751,3,0,0.017
18752,22,0,0.122
18753,242,1,1.0
18754,431,1,1.0
18755,39,0,0.217
18756,87,0,0.483
18757,7,0,0.039
18758,16,0,0.089
18759,5,0,0.028
18760,0,0,0.0
18761,71,0,0.394
18762,53,0,0.294
18763,6,0,0.033
18764,340,1,1.0
18765,289,1,1.0
18766,29,0,0.161
18767,538,1,1.0
18768,226,1,1.0
18769,69,1,0.383
18770,183,1,1.0
18771,730,1,1.0
18772,730,1,1.0
18773,77,0,0.428
18774,86,1,0.478
18775,321,1,1.0
18776,154,1,0.856
18777,61,0,0.339
18778,730,1,1.0
18779,247,0,1.0
18780,114,1,0.633
18781,4,0,0.022
18782,408,1,1.0
18783,209,1,1.0
18784,268,1,1.0
18785,402,1,1.0
18786,318,1,1.0
18787,466,1,1.0
18788,62,0,0.344
18789,20,0,0.111
18790,87,0,0.483
18791,730,0,1.0
18792,151,1,0.839
18793,187,1,1.0
18794,153,0,0.85
18795,212,1,1.0
18796,122,1,0.678
18797,440,1,1.0
18798,200,1,1.0
18799,442,1,1.0
18800,73,0,0.406
18801,365,1,1.0
18802,7,0,0.039
18803,41,0,0.228
18804,132,1,0.733
18805,436,1,1.0
18806,104,1,0.578
18807,71,0,0.394
18808,281,1,1.0
18809,592,1,1.0
18810,50,0,0.278
18811,72,0,0.4
18812,10,0,0.056
18813,366,1,1.0
18814,84,0,0.467
18815,59,1,0.328
18816,46,0,0.256
18817,730,1,1.0
18818,399,1,1.0
18819,119,1,0.661
18820,542,1,1.0
18821,60,0,0.333
18822,9,0,0.05
18823,2,0,0.011
18824,424,1,1.0
18825,4,0,0.022
18826,168,0,0.933
18827,530,1,1.0
18828,358,1,1.0
18829,730,1,1.0
18830,730,1,1.0
18831,190,1,1.0
18832,476,1,1.0
18833,90,0,0.5
18834,730,1,1.0
18835,537,1,1.0
18836,160,1,0.889
18837,12,0,0.067
18838,298,1,1.0
18839,89,0,0.494
18840,69,0,0.383
18841,152,1,0.844
18842,286,0,1.0
18843,235,1,1.0
18844,103,1,0.572
18845,255,1,1.0
18846,347,1,1.0
18847,300,1,1.0
18848,0,0,0.0
18849,39,0,0.217
18850,1,0,0.006
18851,353,1,1.0
18852,430,1,1.0
18853,84,0,0.467
18854,244,1,1.0
18855,510,1,1.0
18856,91,1,0.506
18857,611,1,1.0
18858,334,1,1.0
18859,730,1,1.0
18860,5,0,0.028
18861,217,1,1.0
18862,59,0,0.328
18863,7,0,0.039
18864,515,1,1.0
18865,247,1,1.0
18866,95,0,0.528
18867,25,0,0.139
18868,10,0,0.056
18869,412,1,1.0
18870,330,1,1.0
18871,151,1,0.839
18872,13,0,0.072
18873,461,1,1.0
18874,124,1,0.689
18875,323,1,1.0
18876,133,1,0.739
18877,121,0,0.672
18878,25,0,0.139
18879,636,1,1.0
18880,225,1,1.0
18881,49,0,0.272
18882,441,1,1.0
18883,131,1,0.728
18884,75,0,0.417
18885,3,0,0.017
18886,57,0,0.317
18887,730,1,1.0
18888,22,0,0.122
18889,112,1,0.622
18890,730,1,1.0
18891,0,0,0.0
18892,18,0,0.1
18893,395,1,1.0
18894,73,0,0.406
18895,41,0,0.228
18896,90,0,0.5
18897,67,0,0.372
18898,249,1,1.0
18899,730,1,1.0
18900,1,0,0.006
18901,547,1,1.0
18902,6,0,0.033
18903,68,0,0.378
18904,0,0,0.0
18905,352,1,1.0
18906,39,0,0.217
18907,58,0,0.322
18908,45,0,0.25
18909,9,0,0.05
18910,18,0,0.1
18911,249,1,1.0
18912,9,0,0.05
18913,226,1,1.0
18914,83,0,0.461
18915,132,0,0.733
18916,118,1,0.656
18917,104,1,0.578
18918,375,1,1.0
18919,408,1,1.0
18920,68,0,0.378
18921,90,0,0.5
18922,100,1,0.556
18923,86,0,0.478
18924,390,1,1.0
18925,390,0,1.0
18926,404,1,1.0
18927,70,0,0.389
18928,347,1,1.0
18929,0,0,0.0
18930,439,1,1.0
18931,309,1,1.0
18932,730,1,1.0
18933,89,0,0.494
18934,336,1,1.0
18935,297,1,1.0
18936,266,1,1.0
18937,393,1,1.0
18938,115,1,0.639
18939,69,0,0.383
18940,217,1,1.0
18941,263,1,1.0
18942,5,0,0.028
18943,4,0,0.022
18944,383,1,1.0
18945,458,1,1.0
18946,58,0,0.322
18947,131,1,0.728
18948,38,0,0.211
18949,730,1,1.0
18950,60,0,0.333
18951,566,1,1.0
18952,78,0,0.433
18953,447,1,1.0
18954,224,1,1.0
18955,197,1,1.0
18956,255,1,1.0
18957,284,1,1.0
18958,263,1,1.0
18959,263,0,1.0
18960,80,0,0.444
18961,730,1,1.0
18962,730,1,1.0
18963,95,1,0.528
18964,391,1,1.0
18965,305,1,1.0
18966,347,1,1.0
18967,152,0,0.844
18968,227,1,1.0
18969,399,1,1.0
18970,38,0,0.211
18971,60,0,0.333
18972,195,1,1.0
18973,13,0,0.072
18974,45,0,0.25
18975,216,1,1.0
18976,275,1,1.0
18977,183,1,1.0
18978,89,0,0.494
18979,112,1,0.622
18980,87,0,0.483
18981,60,0,0.333
18982,62,0,0.344
18983,27,0,0.15
18984,115,0,0.639
18985,83,0,0.461
18986,82,0,0.456
18987,730,1,1.0
18988,4,0,0.022
18989,413,1,1.0
18990,391,1,1.0
18991,531,1,1.0
18992,588,1,1.0
18993,54,0,0.3
18994,52,0,0.289
18995,10,0,0.056
18996,419,1,1.0
18997,730,1,1.0
18998,281,1,1.0
18999,5,0,0.028
19000,369,1,1.0
19001,356,1,1.0
19002,81,0,0.45
19003,188,1,1.0
19004,24,0,0.133
19005,74,0,0.411
19006,121,1,0.672
19007,47,0,0.261
19008,77,0,0.428
19009,77,0,0.428
19010,139,1,0.772
19011,471,1,1.0
19012,387,1,1.0
19013,480,1,1.0
19014,26,0,0.144
19015,472,1,1.0
19016,75,0,0.417
19017,75,0,0.417
19018,84,0,0.467
19019,730,1,1.0
19020,32,0,0.178
19021,22,0,0.122
19022,461,1,1.0
19023,99,1,0.55
19024,3,0,0.017
19025,472,1,1.0
19026,151,1,0.839
19027,52,1,0.289
19028,398,1,1.0
19029,439,1,1.0
19030,730,1,1.0
19031,413,1,1.0
19032,730,1,1.0
19033,68,0,0.378
19034,54,0,0.3
19035,0,0,0.0
19036,436,1,1.0
19037,62,0,0.344
19038,572,1,1.0
19039,144,1,0.8
19040,504,1,1.0
19041,68,0,0.378
19042,76,0,0.422
19043,354,1,1.0
19044,76,0,0.422
19045,275,0,1.0
19046,30,0,0.167
19047,730,1,1.0
19048,162,1,0.9
19049,70,0,0.389
19050,730,1,1.0
19051,365,1,1.0
19052,447,1,1.0
19053,27,0,0.15
19054,103,1,0.572
19055,10,0,0.056
19056,5,0,0.028
19057,207,1,1.0
19058,425,1,1.0
19059,130,1,0.722
19060,56,0,0.311
19061,11,0,0.061
19062,47,0,0.261
19063,3,0,0.017
19064,161,1,0.894
19065,367,1,1.0
19066,18,0,0.1
19067,70,0,0.389
19068,6,0,0.033
19069,304,1,1.0
19070,424,1,1.0
19071,18,0,0.1
19072,94,1,0.522
19073,16,0,0.089
19074,730,1,1.0
19075,57,0,0.317
19076,219,1,1.0
19077,84,0,0.467
19078,346,1,1.0
19079,2,0,0.011
19080,76,0,0.422
19081,567,1,1.0
19082,390,0,1.0
19083,284,1,1.0
19084,256,1,1.0
19085,519,1,1.0
19086,476,1,1.0
19087,339,1,1.0
19088,408,1,1.0
19089,49,0,0.272
19090,57,0,0.317
19091,244,1,1.0
19092,730,1,1.0
19093,53,0,0.294
19094,3,0,0.017
19095,52,0,0.289
19096,205,1,1.0
19097,13,0,0.072
19098,209,1,1.0
19099,8,0,0.044
19100,6,0,0.033
19101,47,0,0.261
19102,1,0,0.006
19103,329,1,1.0
19104,94,1,0.522
19105,189,1,1.0
19106,6,0,0.033
19107,117,1,0.65
19108,730,0,1.0
19109,526,1,1.0
19110,116,1,0.644
19111,96,1,0.533
19112,67,0,0.372
19113,18,0,0.1
19114,388,1,1.0
19115,210,1,1.0
19116,271,1,1.0
19117,14,0,0.078
19118,524,1,1.0
19119,63,0,0.35
19120,92,1,0.511
19121,307,1,1.0
19122,68,0,0.378
19123,8,0,0.044
19124,93,1,0.517
19125,2,0,0.011
19126,152,1,0.844
19127,191,1,1.0
19128,730,1,1.0
19129,80,0,0.444
19130,48,0,0.267
19131,12,0,0.067
19132,557,1,1.0
19133,54,0,0.3
19134,489,1,1.0
19135,730,1,1.0
19136,213,1,1.0
19137,520,1,1.0
19138,521,1,1.0
19139,448,1,1.0
19140,340,1,1.0
19141,88,0,0.489
19142,105,1,0.583
19143,4,0,0.022
19144,730,1,1.0
19145,623,1,1.0
19146,730,1,1.0
19147,175,1,0.972
19148,237,1,1.0
19149,40,0,0.222
19150,425,1,1.0
19151,94,1,0.522
19152,49,0,0.272
19153,88,0,0.489
19154,246,1,1.0
19155,5,0,0.028
19156,243,1,1.0
19157,508,1,1.0
19158,307,1,1.0
19159,251,1,1.0
19160,67,0,0.372
19161,98,1,0.544
19162,268,1,1.0
19163,730,1,1.0
19164,1,0,0.006
19165,334,1,1.0
19166,119,1,0.661
19167,63,0,0.35
19168,558,1,1.0
19169,21,0,0.117
19170,152,1,0.844
19171,115,1,0.639
19172,65,0,0.361
19173,443,0,1.0
19174,115,1,0.639
19175,84,0,0.467
19176,35,0,0.194
19177,199,1,1.0
19178,9,0,0.05
19179,9,1,0.05
19180,58,0,0.322
19181,48,0,0.267
19182,46,0,0.256
19183,149,1,0.828
19184,35,0,0.194
19185,10,0,0.056
19186,342,1,1.0
19187,2,0,0.011
19188,437,1,1.0
19189,59,0,0.328
19190,730,1,1.0
19191,229,1,1.0
19192,40,0,0.222
19193,144,1,0.8
19194,149,1,0.828
19195,2,0,0.011
19196,4,0,0.022
19197,9,0,0.05
19198,218,1,1.0
19199,9,0,0.05
19200,251,1,1.0
19201,70,0,0.389
19202,1,0,0.006
19203,45,0,0.25
19204,9,0,0.05
19205,382,1,1.0
19206,170,0,0.944
19207,122,1,0.678
19208,4,0,0.022
19209,500,1,1.0
19210,87,0,0.483
19211,109,1,0.606
19212,21,0,0.117
19213,111,1,0.617
19214,325,1,1.0
19215,290,1,1.0
19216,202,1,1.0
19217,452,1,1.0
19218,72,0,0.4
19219,357,1,1.0
19220,521,1,1.0
19221,207,1,1.0
19222,194,1,1.0
19223,55,0,0.306
19224,274,1,1.0
19225,571,1,1.0
19226,608,1,1.0
19227,53,0,0.294
19228,9,0,0.05
19229,390,1,1.0
19230,116,1,0.644
19231,54,0,0.3
19232,321,1,1.0
19233,10,0,0.056
19234,117,1,0.65
19235,366,1,1.0
19236,329,1,1.0
19237,730,0,1.0
19238,41,0,0.228
19239,454,1,1.0
19240,20,0,0.111
19241,12,0,0.067
19242,57,0,0.317
19243,5,0,0.028
19244,397,1,1.0
19245,381,1,1.0
19246,424,1,1.0
19247,353,1,1.0
19248,187,1,1.0
19249,20,1,0.111
19250,77,0,0.428
19251,323,1,1.0
19252,558,1,1.0
19253,233,1,1.0
19254,360,1,1.0
19255,655,1,1.0
19256,283,1,1.0
19257,55,0,0.306
19258,80,0,0.444
19259,138,1,0.767
19260,27,0,0.15
19261,38,0,0.211
19262,223,1,1.0
19263,730,1,1.0
19264,122,1,0.678
19265,310,1,1.0
19266,63,0,0.35
19267,402,1,1.0
19268,16,0,0.089
19269,730,1,1.0
19270,730,1,1.0
19271,127,1,0.706
19272,295,0,1.0
19273,252,1,1.0
19274,413,1,1.0
19275,10,0,0.056
19276,355,1,1.0
19277,4,0,0.022
19278,26,0,0.144
19279,503,1,1.0
19280,730,1,1.0
19281,298,1,1.0
19282,730,1,1.0
19283,11,0,0.061
19284,77,0,0.428
19285,283,1,1.0
19286,367,1,1.0
19287,150,1,0.833
19288,268,1,1.0
19289,58,0,0.322
19290,250,1,1.0
19291,193,1,1.0
19292,90,0,0.5
19293,7,0,0.039
19294,62,0,0.344
19295,310,1,1.0
19296,15,0,0.083
19297,8,0,0.044
19298,0,0,0.0
19299,18,0,0.1
19300,22,0,0.122
19301,81,0,0.45
19302,10,0,0.056
19303,46,0,0.256
19304,214,1,1.0
19305,76,0,0.422
19306,65,0,0.361
19307,124,1,0.689
19308,30,0,0.167
19309,7,0,0.039
19310,30,0,0.167
19311,74,0,0.411
19312,114,1,0.633
19313,193,1,1.0
19314,17,0,0.094
19315,493,1,1.0
19316,226,1,1.0
19317,103,1,0.572
19318,5,0,0.028
19319,75,0,0.417
19320,5,0,0.028
19321,429,1,1.0
19322,78,0,0.433
19323,34,0,0.189
19324,443,0,1.0
19325,423,1,1.0
19326,98,1,0.544
19327,189,1,1.0
19328,450,1,1.0
19329,590,1,1.0
19330,21,0,0.117
19331,4,0,0.022
19332,8,1,0.044
19333,77,0,0.428
19334,86,1,0.478
19335,335,1,1.0
19336,362,1,1.0
19337,0,0,0.0
19338,351,1,1.0
19339,165,1,0.917
19340,702,1,1.0
19341,177,1,0.983
19342,9,0,0.05
19343,13,0,0.072
19344,502,0,1.0
19345,180,0,1.0
19346,164,1,0.911
19347,55,0,0.306
19348,327,1,1.0
19349,101,1,0.561
19350,134,1,0.744
19351,66,0,0.367
19352,730,1,1.0
19353,61,0,0.339
19354,348,0,1.0
19355,55,0,0.306
19356,67,0,0.372
19357,231,1,1.0
19358,18,0,0.1
19359,365,1,1.0
19360,60,0,0.333
19361,141,1,0.783
19362,99,1,0.55
19363,157,1,0.872
19364,502,1,1.0
19365,287,1,1.0
19366,89,0,0.494
19367,342,1,1.0
19368,22,0,0.122
19369,97,1,0.539
19370,367,1,1.0
19371,2,0,0.011
19372,491,1,1.0
19373,199,1,1.0
19374,38,0,0.211
19375,1,0,0.006
19376,17,0,0.094
19377,61,0,0.339
19378,15,0,0.083
19379,106,1,0.589
19380,195,1,1.0
19381,62,0,0.344
19382,602,1,1.0
19383,68,0,0.378
19384,730,1,1.0
19385,21,0,0.117
19386,554,1,1.0
19387,259,1,1.0
19388,730,1,1.0
19389,281,1,1.0
19390,7,0,0.039
19391,335,1,1.0
19392,48,0,0.267
19393,174,1,0.967
19394,85,1,0.472
19395,36,0,0.2
19396,378,1,1.0
19397,70,0,0.389
19398,88,0,0.489
19399,4,0,0.022
19400,220,1,1.0
19401,730,1,1.0
19402,365,1,1.0
19403,429,1,1.0
19404,372,1,1.0
19405,65,0,0.361
19406,124,1,0.689
19407,566,0,1.0
19408,399,1,1.0
19409,245,1,1.0
19410,81,0,0.45
19411,56,0,0.311
19412,507,1,1.0
19413,54,0,0.3
19414,112,1,0.622
19415,730,1,1.0
19416,154,1,0.856
19417,96,1,0.533
19418,186,1,1.0
19419,126,1,0.7
19420,7,0,0.039
19421,0,1,0.0
19422,220,1,1.0
19423,3,0,0.017
19424,2,0,0.011
19425,481,1,1.0
19426,368,1,1.0
19427,64,0,0.356
19428,370,1,1.0
19429,82,0,0.456
19430,179,1,0.994
19431,65,0,0.361
19432,118,1,0.656
19433,14,0,0.078
19434,563,1,1.0
19435,325,1,1.0
19436,427,1,1.0
19437,567,1,1.0
19438,139,1,0.772
19439,286,1,1.0
19440,28,0,0.156
19441,361,1,1.0
19442,169,0,0.939
19443,42,0,0.233
19444,3,0,0.017
19445,160,1,0.889
19446,70,0,0.389
19447,730,1,1.0
19448,56,0,0.311
19449,13,0,0.072
19450,263,1,1.0
19451,229,1,1.0
19452,34,0,0.189
19453,59,0,0.328
19454,153,1,0.85
19455,77,0,0.428
19456,99,1,0.55
19457,244,1,1.0
19458,103,1,0.572
19459,286,1,1.0
19460,322,1,1.0
19461,290,1,1.0
19462,119,1,0.661
19463,19,0,0.106
19464,123,1,0.683
19465,133,1,0.739
19466,495,1,1.0
19467,730,1,1.0
19468,96,1,0.533
19469,94,1,0.522
19470,7,0,0.039
19471,439,1,1.0
19472,252,1,1.0
19473,456,1,1.0
19474,662,1,1.0
19475,130,0,0.722
19476,88,0,0.489
19477,210,1,1.0
19478,118,1,0.656
19479,730,1,1.0
19480,102,1,0.567
19481,404,1,1.0
19482,63,0,0.35
19483,214,0,1.0
19484,83,0,0.461
19485,256,1,1.0
19486,10,0,0.056
19487,13,0,0.072
19488,155,0,0.861
19489,124,1,0.689
19490,95,1,0.528
19491,98,1,0.544
19492,69,0,0.383
19493,63,0,0.35
19494,281,1,1.0
19495,64,0,0.356
19496,53,0,0.294
19497,58,0,0.322
19498,223,1,1.0
19499,218,1,1.0
19500,193,1,1.0
19501,212,0,1.0
19502,41,0,0.228
19503,1,1,0.006
19504,71,0,0.394
19505,285,1,1.0
19506,82,0,0.456
19507,228,1,1.0
19508,65,0,0.361
19509,3,0,0.017
19510,664,1,1.0
19511,523,1,1.0
19512,103,1,0.572
19513,423,1,1.0
19514,550,1,1.0
19515,138,1,0.767
19516,74,0,0.411
19517,183,0,1.0
19518,103,1,0.572
19519,313,1,1.0
19520,61,0,0.339
19521,23,1,0.128
19522,105,1,0.583
19523,117,1,0.65
19524,0,0,0.0
19525,85,0,0.472
19526,61,0,0.339
19527,492,1,1.0
19528,112,1,0.622
19529,163,1,0.906
19530,250,1,1.0
19531,77,0,0.428
19532,88,0,0.489
19533,61,0,0.339
19534,11,0,0.061
19535,76,0,0.422
19536,115,1,0.639
19537,139,1,0.772
19538,65,0,0.361
19539,379,1,1.0
19540,191,1,1.0
19541,441,1,1.0
19542,121,1,0.672
19543,4,0,0.022
19544,118,1,0.656
19545,730,1,1.0
19546,35,0,0.194
19547,159,1,0.883
19548,16,0,0.089
19549,138,1,0.767
19550,228,1,1.0
19551,45,0,0.25
19552,469,1,1.0
19553,338,1,1.0
19554,730,1,1.0
19555,135,1,0.75
19556,72,0,0.4
19557,288,1,1.0
19558,412,1,1.0
19559,1,0,0.006
19560,79,0,0.439
19561,195,1,1.0
19562,14,0,0.078
19563,62,0,0.344
19564,4,0,0.022
19565,63,0,0.35
19566,29,0,0.161
19567,38,0,0.211
19568,20,0,0.111
19569,4,0,0.022
19570,48,0,0.267
19571,55,0,0.306
19572,539,1,1.0
19573,360,1,1.0
19574,54,0,0.3
19575,60,0,0.333
19576,264,1,1.0
19577,82,0,0.456
19578,730,1,1.0
19579,121,1,0.672
19580,31,0,0.172
19581,77,0,0.428
19582,2,0,0.011
19583,95,1,0.528
19584,3,1,0.017
19585,157,1,0.872
19586,466,1,1.0
19587,119,1,0.661
19588,62,0,0.344
19589,47,0,0.261
19590,77,0,0.428
19591,2,0,0.011
19592,136,1,0.756
19593,9,0,0.05
19594,392,1,1.0
19595,730,1,1.0
19596,476,1,1.0
19597,84,0,0.467
19598,199,1,1.0
19599,260,0,1.0
19600,12,0,0.067
19601,354,1,1.0
19602,2,0,0.011
19603,30,0,0.167
19604,194,1,1.0
19605,334,1,1.0
19606,462,1,1.0
19607,730,1,1.0
19608,75,0,0.417
19609,15,0,0.083
19610,5,1,0.028
19611,71,0,0.394
19612,70,0,0.389
19613,169,1,0.939
19614,483,1,1.0
19615,8,0,0.044
19616,58,0,0.322
