CustomerID,SignupDate,AgeGroup,Gender,Country,City,PreferredChannel,LoyaltyTier,EmailOptIn,CustomerType
14091,2023-05-06,65+,M,United Kingdom,City_164,Web,Bronze,1,one_time
14092,2023-08-05,18-24,F,United Kingdom,City_37,Mobile App,Silver,1,loyal
14093,2023-09-23,18-24,F,United Kingdom,City_68,Mobile App,Bronze,1,one_time
14094,2023-03-12,25-34,F,United Kingdom,City_108,Web,Silver,0,at_risk
14095,2023-09-30,35-44,F,United Kingdom,City_191,Web,Platinum,1,one_time
14096,2023-03-22,25-34,F,United Kingdom,City_106,Web,Gold,0,occasional
14097,2023-06-19,55-64,F,United Kingdom,City_199,Web,Gold,1,at_risk
14098,2023-10-16,18-24,M,France,City_107,Web,Bronze,0,at_risk
14099,2023-04-30,25-34,F,United Kingdom,City_90,Mobile App,Bronze,1,loyal
14100,2023-02-02,18-24,M,United Kingdom,City_51,Web,Bronze,0,occasional
14101,2023-04-20,25-34,F,United Kingdom,City_95,In-Store,Bronze,1,occasional
14102,2023-07-28,25-34,M,United Kingdom,City_44,Web,Bronze,1,one_time
14103,2023-07-24,25-34,F,United Kingdom,City_39,Web,Bronze,0,occasional
14104,2023-09-27,18-24,M,United Kingdom,City_97,Web,Silver,1,occasional
14105,2023-08-07,25-34,M,United Kingdom,City_193,Web,Gold,1,occasional
14106,2023-09-24,25-34,M,United Kingdom,City_184,Web,Bronze,1,occasional
14107,2023-03-15,25-34,F,United Kingdom,City_2,Web,Silver,0,occasional
14108,2023-07-26,65+,F,United Kingdom,City_14,Web,Bronze,1,occasional
14109,2023-05-10,45-54,M,United Kingdom,City_119,Web,Silver,1,loyal
14110,2023-08-04,45-54,M,United Kingdom,City_4,Mobile App,Bronze,0,at_risk
14111,2023-10-21,35-44,M,Spain,City_101,In-Store,Bronze,1,loyal
14112,2024-01-08,25-34,F,United Kingdom,City_157,Mobile App,Silver,0,at_risk
14113,2023-06-28,25-34,M,United Kingdom,City_20,Phone,Bronze,1,one_time
14114,2023-09-22,55-64,F,United Kingdom,City_26,Web,Gold,0,occasional
14115,2024-04-13,45-54,F,Norway,City_167,Web,Silver,1,one_time
14116,2023-01-27,25-34,M,United Kingdom,City_114,Mobile App,Gold,1,occasional
14117,2023-06-22,25-34,F,United Kingdom,City_179,Web,Bronze,1,loyal
14118,2023-12-31,35-44,F,United Kingdom,City_94,Mobile App,Bronze,1,one_time
14119,2023-04-17,45-54,F,France,City_132,Mobile App,Bronze,1,loyal
14120,2023-09-02,25-34,F,United Kingdom,City_129,Web,Bronze,1,loyal
14121,2023-08-03,35-44,M,Switzerland,City_72,Web,Gold,0,one_time
14122,2024-01-18,55-64,M,United Kingdom,City_40,Web,Bronze,0,occasional
14123,2023-11-20,45-54,Other,United Kingdom,City_25,Web,Bronze,1,occasional
14124,2023-07-25,18-24,F,United Kingdom,City_104,In-Store,Gold,1,occasional
14125,2023-04-07,18-24,M,United Kingdom,City_7,Web,Bronze,1,occasional
14126,2023-06-04,35-44,F,United Kingdom,City_127,Web,Silver,0,loyal
14127,2023-07-16,55-64,M,United Kingdom,City_126,In-Store,Gold,1,occasional
14128,2023-11-28,35-44,M,United Kingdom,City_159,Web,Bronze,1,one_time
14129,2023-10-09,45-54,M,United Kingdom,City_26,Mobile App,Bronze,0,loyal
14130,2023-08-21,35-44,F,United Kingdom,City_78,Web,Silver,0,occasional
14131,2023-12-16,18-24,M,United Kingdom,City_35,Mobile App,Gold,1,loyal
14132,2023-11-19,35-44,M,United Kingdom,City_173,Web,Silver,0,occasional
14133,2023-08-06,35-44,M,United Kingdom,City_84,Web,Bronze,0,loyal
14134,2023-10-19,55-64,M,United Kingdom,City_145,Web,Silver,1,occasional
14135,2023-11-05,45-54,F,United Kingdom,City_47,Mobile App,Bronze,1,loyal
14136,2023-05-11,18-24,M,United Kingdom,City_169,Web,Silver,0,at_risk
14137,2023-04-07,25-34,F,Netherlands,City_61,In-Store,Gold,0,one_time
14138,2024-03-17,45-54,F,United Kingdom,City_5,Mobile App,Silver,1,one_time
14139,2023-08-04,45-54,F,United Kingdom,City_13,Mobile App,Bronze,0,occasional
14140,2023-09-26,25-34,F,United Kingdom,City_144,Mobile App,Silver,1,occasional
14141,2023-05-27,35-44,M,United Kingdom,City_65,Web,Gold,1,at_risk
14142,2023-09-24,25-34,M,United Kingdom,City_116,Mobile App,Bronze,1,one_time
14143,2023-11-04,45-54,F,Germany,City_182,Mobile App,Bronze,0,occasional
14144,2023-09-03,35-44,M,United Kingdom,City_46,Web,Silver,1,occasional
14145,2023-09-16,55-64,F,United Kingdom,City_132,Mobile App,Bronze,0,occasional
14146,2023-09-16,55-64,M,United Kingdom,City_68,Mobile App,Silver,0,occasional
14147,2023-04-22,25-34,M,United Kingdom,City_80,Web,Bronze,0,one_time
14148,2023-12-27,45-54,M,United Kingdom,City_87,Mobile App,Bronze,0,one_time
14149,2023-09-04,45-54,F,United Kingdom,City_159,Web,Gold,0,one_time
14150,2023-03-30,18-24,M,United Kingdom,City_91,Web,Silver,1,occasional
14151,2023-07-13,25-34,F,United Kingdom,City_13,Mobile App,Bronze,1,loyal
14152,2024-03-01,55-64,M,Germany,City_193,Mobile App,Bronze,0,one_time
14153,2023-10-13,18-24,F,United Kingdom,City_154,Web,Bronze,1,one_time
14154,2023-08-29,25-34,F,United Kingdom,City_115,Web,Gold,0,occasional
14155,2023-11-29,25-34,F,United Kingdom,City_114,Web,Bronze,1,one_time
14156,2023-03-18,35-44,F,United Kingdom,City_115,Mobile App,Silver,1,one_time
14157,2023-05-29,25-34,F,United Kingdom,City_174,Mobile App,Bronze,1,occasional
14158,2023-10-23,18-24,M,Norway,City_20,Mobile App,Silver,1,occasional
14159,2023-10-01,65+,M,Belgium,City_44,Mobile App,Silver,0,at_risk
14160,2023-07-01,35-44,F,Spain,City_171,Mobile App,Gold,1,occasional
14161,2023-06-04,55-64,M,United Kingdom,City_53,Web,Bronze,1,occasional
14162,2023-11-28,18-24,F,United Kingdom,City_36,Mobile App,Bronze,1,loyal
14163,2023-01-21,65+,F,United Kingdom,City_92,Web,Silver,1,one_time
14164,2023-07-19,65+,F,United Kingdom,City_103,In-Store,Silver,1,loyal
14165,2023-07-02,35-44,F,Germany,City_177,Mobile App,Bronze,1,at_risk
14166,2023-06-01,35-44,F,United Kingdom,City_70,Mobile App,Bronze,1,at_risk
14167,2023-03-04,18-24,M,Netherlands,City_77,Web,Bronze,0,occasional
14168,2023-09-06,55-64,F,Norway,City_62,Phone,Bronze,1,loyal
14169,2023-03-25,18-24,M,Canada,City_97,Mobile App,Silver,1,occasional
14170,2023-05-21,55-64,M,France,City_156,Web,Platinum,1,loyal
14171,2023-09-06,18-24,F,United Kingdom,City_75,Web,Silver,1,one_time
14172,2023-02-10,25-34,F,United Kingdom,City_99,Mobile App,Bronze,1,occasional
14173,2023-12-28,18-24,F,United Kingdom,City_40,Mobile App,Bronze,0,occasional
14174,2023-06-20,18-24,M,United Kingdom,City_179,Mobile App,Gold,0,loyal
14175,2023-03-08,55-64,F,United Kingdom,City_45,Phone,Bronze,0,one_time
14176,2023-07-13,18-24,F,Netherlands,City_110,Web,Bronze,0,loyal
14177,2023-03-12,65+,M,United Kingdom,City_29,Mobile App,Bronze,1,occasional
14178,2023-05-25,35-44,M,United Kingdom,City_10,Web,Bronze,1,at_risk
14179,2023-07-31,35-44,M,United Kingdom,City_121,Mobile App,Bronze,1,occasional
14180,2023-09-25,35-44,F,United Kingdom,City_27,In-Store,Silver,1,occasional
14181,2023-09-01,45-54,M,United Kingdom,City_109,Mobile App,Silver,1,at_risk
14182,2023-09-23,25-34,F,United Kingdom,City_173,In-Store,Silver,0,at_risk
14183,2023-11-26,25-34,F,France,City_8,Web,Silver,1,loyal
14184,2023-05-03,35-44,F,Portugal,City_37,Mobile App,Silver,1,one_time
14185,2023-12-04,25-34,F,Germany,City_82,Web,Silver,1,one_time
14186,2023-11-30,45-54,F,Australia,City_129,Web,Bronze,0,one_time
14187,2023-06-23,25-34,M,Portugal,City_71,In-Store,Bronze,1,one_time
14188,2024-02-08,45-54,M,United Kingdom,City_196,In-Store,Platinum,1,loyal
14189,2023-02-02,35-44,F,United Kingdom,City_5,Mobile App,Silver,1,loyal
14190,2023-04-22,25-34,M,United Kingdom,City_193,Web,Bronze,1,occasional
14191,2023-06-14,35-44,M,United Kingdom,City_161,Mobile App,Bronze,1,at_risk
14192,2023-10-04,55-64,F,United Kingdom,City_121,Mobile App,Bronze,1,occasional
14193,2023-05-24,25-34,F,United Kingdom,City_20,Web,Gold,1,loyal
14194,2023-10-30,35-44,F,United Kingdom,City_37,Mobile App,Silver,1,occasional
14195,2023-06-25,18-24,F,Germany,City_132,Web,Silver,1,occasional
14196,2024-01-11,35-44,M,United Kingdom,City_112,In-Store,Bronze,1,occasional
14197,2023-08-04,35-44,F,United Kingdom,City_64,Mobile App,Bronze,0,occasional
14198,2024-02-25,55-64,Other,United Kingdom,City_134,Web,Bronze,0,at_risk
14199,2023-04-28,35-44,F,United Kingdom,City_90,In-Store,Bronze,1,occasional
14200,2023-03-01,35-44,M,United Kingdom,City_65,Web,Bronze,1,one_time
14201,2024-02-10,18-24,M,United Kingdom,City_112,Mobile App,Bronze,1,one_time
14202,2023-06-04,25-34,M,EIRE,City_50,Web,Bronze,1,loyal
14203,2024-07-22,25-34,F,United Kingdom,City_123,Web,Silver,1,occasional
14204,2023-08-02,25-34,M,United Kingdom,City_179,Mobile App,Gold,1,occasional
14205,2023-08-17,25-34,M,United Kingdom,City_184,Web,Bronze,1,one_time
14206,2023-06-29,55-64,F,United Kingdom,City_4,Web,Bronze,1,occasional
14207,2023-03-14,25-34,F,United Kingdom,City_144,Web,Platinum,0,occasional
14208,2023-11-18,35-44,F,United Kingdom,City_142,Web,Platinum,0,one_time
14209,2023-09-10,65+,M,Germany,City_64,Web,Gold,1,loyal
14210,2023-06-25,45-54,F,United Kingdom,City_58,Mobile App,Silver,0,one_time
14211,2023-05-19,45-54,F,United Kingdom,City_176,Web,Bronze,0,one_time
14212,2024-03-13,45-54,M,United Kingdom,City_182,Phone,Bronze,1,occasional
14213,2023-08-08,55-64,M,France,City_81,Mobile App,Bronze,0,loyal
14214,2023-06-16,45-54,F,United Kingdom,City_126,Web,Bronze,1,occasional
14215,2023-07-27,18-24,M,United Kingdom,City_11,Web,Silver,0,one_time
14216,2023-12-14,25-34,M,United Kingdom,City_83,Mobile App,Bronze,1,one_time
14217,2023-08-12,55-64,M,Germany,City_65,In-Store,Silver,0,loyal
14218,2023-05-08,25-34,F,United Kingdom,City_6,Mobile App,Bronze,0,loyal
14219,2023-05-12,18-24,F,United Kingdom,City_183,Mobile App,Bronze,1,one_time
14220,2023-07-16,25-34,M,Germany,City_29,Phone,Silver,1,loyal
14221,2023-06-27,18-24,F,United Kingdom,City_62,Web,Bronze,1,one_time
14222,2024-01-13,25-34,F,United Kingdom,City_93,Web,Bronze,1,occasional
14223,2023-04-04,45-54,Other,Australia,City_35,Web,Silver,1,occasional
14224,2023-07-10,45-54,F,United Kingdom,City_112,Mobile App,Bronze,1,at_risk
14225,2023-04-08,45-54,M,United Kingdom,City_78,Web,Bronze,1,occasional
14226,2023-06-03,55-64,F,Germany,City_66,Web,Bronze,1,occasional
14227,2023-05-18,65+,M,Netherlands,City_40,Mobile App,Bronze,1,occasional
14228,2023-09-29,35-44,F,Belgium,City_159,Mobile App,Bronze,1,at_risk
14229,2023-08-11,45-54,M,United Kingdom,City_30,Mobile App,Gold,1,occasional
14230,2023-03-04,35-44,F,France,City_167,Web,Silver,1,loyal
14231,2023-04-13,55-64,F,Germany,City_87,Mobile App,Bronze,1,occasional
14232,2023-10-20,25-34,F,United Kingdom,City_173,Web,Gold,1,at_risk
14233,2023-01-28,65+,F,France,City_79,Web,Gold,0,occasional
14234,2023-08-31,45-54,F,United Kingdom,City_73,Web,Silver,1,at_risk
14235,2023-03-30,18-24,F,United Kingdom,City_16,In-Store,Bronze,0,one_time
14236,2024-01-09,25-34,M,United Kingdom,City_6,Web,Bronze,1,occasional
14237,2023-12-17,25-34,M,Switzerland,City_53,Web,Gold,1,one_time
14238,2023-03-04,35-44,F,France,City_132,Mobile App,Bronze,0,occasional
14239,2023-04-26,25-34,F,United Kingdom,City_54,Web,Gold,1,one_time
14240,2023-08-03,18-24,F,United Kingdom,City_43,Web,Bronze,0,occasional
14241,2023-07-16,25-34,M,United Kingdom,City_186,Web,Bronze,1,occasional
14242,2023-07-22,18-24,F,United Kingdom,City_48,Web,Bronze,0,one_time
14243,2023-01-18,18-24,F,United Kingdom,City_144,Mobile App,Bronze,1,loyal
14244,2023-03-01,45-54,M,United Kingdom,City_92,Web,Bronze,1,occasional
14245,2023-06-06,35-44,M,France,City_155,Web,Bronze,1,loyal
14246,2023-04-10,55-64,F,United Kingdom,City_7,In-Store,Gold,1,one_time
14247,2023-05-16,35-44,F,United Kingdom,City_25,Mobile App,Gold,1,occasional
14248,2023-04-30,55-64,M,United Kingdom,City_57,Web,Bronze,1,occasional
14249,2023-08-14,18-24,F,United Kingdom,City_195,Web,Silver,1,occasional
14250,2023-07-03,18-24,F,United Kingdom,City_90,Web,Bronze,1,occasional
14251,2023-07-31,18-24,M,United Kingdom,City_67,Web,Bronze,1,at_risk
14252,2023-06-01,25-34,M,Canada,City_157,Web,Bronze,1,occasional
14253,2023-11-09,45-54,F,United Kingdom,City_93,Phone,Bronze,1,loyal
14254,2023-07-24,25-34,M,United Kingdom,City_28,Mobile App,Bronze,1,occasional
14255,2023-11-27,18-24,M,United Kingdom,City_185,In-Store,Silver,1,one_time
14256,2023-04-05,35-44,M,United Kingdom,City_133,Web,Bronze,0,one_time
14257,2023-10-18,18-24,M,United Kingdom,City_122,Web,Bronze,1,one_time
14258,2023-05-17,45-54,F,United Kingdom,City_62,Mobile App,Gold,1,at_risk
14259,2023-10-13,25-34,F,United Kingdom,City_143,Mobile App,Bronze,1,occasional
14260,2023-10-13,25-34,F,Spain,City_165,Web,Silver,0,occasional
14261,2024-06-25,65+,F,United Kingdom,City_7,Mobile App,Silver,0,occasional
14262,2023-09-26,25-34,F,United Kingdom,City_9,In-Store,Bronze,1,occasional
14263,2023-12-22,25-34,M,United Kingdom,City_54,Web,Silver,1,at_risk
14264,2023-06-17,25-34,F,United Kingdom,City_192,Mobile App,Bronze,1,one_time
14265,2023-03-12,55-64,F,United Kingdom,City_114,Phone,Silver,1,occasional
14266,2023-12-30,45-54,F,United Kingdom,City_149,Web,Bronze,1,occasional
14267,2023-10-03,35-44,F,France,City_102,Web,Bronze,1,one_time
14268,2023-06-09,55-64,F,France,City_16,Mobile App,Silver,1,occasional
14269,2023-10-13,25-34,M,Netherlands,City_97,Web,Bronze,1,one_time
14270,2023-06-23,25-34,F,United Kingdom,City_121,Mobile App,Silver,0,occasional
14271,2023-06-06,18-24,F,Portugal,City_73,In-Store,Bronze,1,occasional
14272,2023-03-22,35-44,F,United Kingdom,City_92,Mobile App,Bronze,1,occasional
14273,2023-12-01,55-64,F,United Kingdom,City_86,In-Store,Gold,1,loyal
14274,2023-03-22,55-64,F,United Kingdom,City_60,Web,Silver,1,one_time
14275,2023-03-16,25-34,F,United Kingdom,City_183,Web,Bronze,0,occasional
14276,2023-12-05,18-24,F,United Kingdom,City_87,Web,Gold,1,occasional
14277,2023-05-30,45-54,M,United Kingdom,City_125,In-Store,Bronze,0,one_time
14278,2023-06-13,45-54,F,EIRE,City_196,Web,Platinum,0,occasional
14279,2023-08-24,35-44,F,United Kingdom,City_187,Web,Bronze,1,one_time
14280,2023-05-08,65+,M,United Kingdom,City_37,Web,Silver,1,occasional
14281,2023-05-08,25-34,F,United Kingdom,City_130,Mobile App,Bronze,1,occasional
14282,2023-11-27,35-44,F,United Kingdom,City_64,Mobile App,Silver,1,loyal
14283,2023-06-18,55-64,F,Spain,City_198,Web,Gold,1,occasional
14284,2023-04-17,35-44,F,United Kingdom,City_129,Mobile App,Silver,1,occasional
14285,2023-06-09,25-34,F,United Kingdom,City_98,Mobile App,Bronze,1,occasional
14286,2023-10-12,18-24,M,United Kingdom,City_83,Web,Silver,0,loyal
14287,2023-06-04,35-44,M,United Kingdom,City_66,Mobile App,Bronze,1,occasional
14288,2023-12-03,45-54,F,United Kingdom,City_184,Web,Bronze,1,one_time
14289,2023-11-25,25-34,F,United Kingdom,City_47,Web,Silver,1,occasional
14290,2023-03-08,45-54,F,Belgium,City_54,Mobile App,Bronze,1,loyal
14291,2023-06-26,18-24,F,United Kingdom,City_9,Phone,Bronze,1,one_time
14292,2024-02-12,35-44,M,United Kingdom,City_66,Web,Bronze,0,occasional
14293,2023-05-05,25-34,M,United Kingdom,City_127,Web,Bronze,0,occasional
14294,2023-03-14,35-44,M,United Kingdom,City_93,Web,Bronze,1,occasional
14295,2023-02-16,25-34,F,United Kingdom,City_51,Web,Silver,1,one_time
14296,2023-09-29,45-54,M,Germany,City_97,Mobile App,Silver,0,occasional
14297,2023-11-01,55-64,M,Netherlands,City_199,Web,Bronze,0,occasional
14298,2023-05-27,25-34,M,United Kingdom,City_6,Web,Bronze,1,loyal
14299,2023-03-27,35-44,F,France,City_61,Mobile App,Silver,1,loyal
14300,2023-02-16,25-34,F,United Kingdom,City_91,Web,Bronze,1,at_risk
14301,2023-01-29,55-64,M,United Kingdom,City_46,Mobile App,Silver,1,loyal
14302,2023-04-12,35-44,M,United Kingdom,City_117,Web,Gold,1,one_time
14303,2023-07-14,25-34,F,United Kingdom,City_105,Web,Bronze,1,one_time
14304,2023-05-18,45-54,Other,EIRE,City_98,Mobile App,Bronze,1,at_risk
14305,2023-10-02,45-54,F,United Kingdom,City_41,Mobile App,Silver,1,occasional
14306,2023-07-29,45-54,M,United Kingdom,City_30,Web,Bronze,1,occasional
14307,2023-05-21,45-54,M,United Kingdom,City_49,Phone,Gold,1,at_risk
14308,2023-09-29,25-34,F,United Kingdom,City_144,Web,Bronze,1,one_time
14309,2023-07-30,35-44,F,Switzerland,City_119,Web,Bronze,1,occasional
14310,2023-11-01,25-34,F,United Kingdom,City_47,Web,Bronze,1,occasional
14311,2024-03-23,45-54,F,United Kingdom,City_4,Mobile App,Bronze,0,loyal
14312,2023-08-10,25-34,F,United Kingdom,City_38,Mobile App,Silver,0,at_risk
14313,2023-08-06,18-24,F,Netherlands,City_140,In-Store,Bronze,1,occasional
14314,2024-02-18,65+,F,United Kingdom,City_6,Mobile App,Bronze,0,occasional
14315,2023-06-26,18-24,M,EIRE,City_120,Web,Bronze,0,at_risk
14316,2023-09-15,35-44,F,United Kingdom,City_193,In-Store,Bronze,0,loyal
14317,2023-04-24,35-44,M,United Kingdom,City_89,Web,Bronze,1,occasional
14318,2023-03-28,35-44,M,United Kingdom,City_122,Web,Silver,1,occasional
14319,2023-12-06,25-34,F,United Kingdom,City_72,Web,Bronze,1,loyal
14320,2023-02-07,35-44,M,United Kingdom,City_106,Web,Bronze,1,at_risk
14321,2023-01-14,25-34,F,France,City_116,Web,Bronze,0,at_risk
14322,2023-03-28,35-44,F,Australia,City_137,Web,Gold,1,occasional
14323,2023-05-12,35-44,M,United Kingdom,City_9,In-Store,Bronze,1,one_time
14324,2023-07-29,45-54,F,United Kingdom,City_36,Web,Silver,0,occasional
14325,2023-07-13,25-34,F,Spain,City_169,Phone,Gold,0,occasional
14326,2023-07-28,55-64,M,France,City_104,Web,Platinum,1,occasional
14327,2024-01-11,25-34,F,United Kingdom,City_12,Web,Bronze,0,occasional
14328,2023-03-27,35-44,F,United Kingdom,City_10,Mobile App,Silver,1,one_time
14329,2023-05-13,25-34,F,United Kingdom,City_1,Mobile App,Bronze,1,occasional
14330,2023-10-23,35-44,M,United Kingdom,City_77,Web,Gold,1,loyal
14331,2023-09-28,55-64,F,United Kingdom,City_89,Mobile App,Bronze,1,loyal
14332,2023-05-31,18-24,F,Switzerland,City_43,Web,Bronze,0,loyal
14333,2023-09-25,65+,M,United Kingdom,City_27,Web,Bronze,1,occasional
14334,2023-02-17,35-44,M,United Kingdom,City_153,Web,Bronze,1,occasional
14335,2023-04-01,55-64,F,United Kingdom,City_86,Web,Bronze,1,one_time
14336,2023-09-26,18-24,F,United Kingdom,City_13,Web,Gold,1,one_time
14337,2023-10-03,35-44,F,United Kingdom,City_117,Mobile App,Silver,1,loyal
14338,2024-03-08,55-64,F,United Kingdom,City_52,Web,Silver,0,occasional
14339,2023-07-19,35-44,F,United Kingdom,City_52,Web,Bronze,1,loyal
14340,2023-07-18,65+,F,United Kingdom,City_186,In-Store,Silver,1,one_time
14341,2023-12-28,25-34,M,Belgium,City_116,Web,Bronze,1,occasional
14342,2023-02-02,25-34,M,United Kingdom,City_76,Web,Bronze,0,occasional
14343,2023-06-26,25-34,M,United Kingdom,City_10,Mobile App,Silver,1,one_time
14344,2023-04-22,45-54,M,United Kingdom,City_123,Web,Bronze,1,loyal
14345,2023-08-19,18-24,M,EIRE,City_110,Web,Bronze,1,loyal
14346,2024-01-30,45-54,M,Belgium,City_64,Web,Silver,1,one_time
14347,2023-06-12,25-34,M,United Kingdom,City_85,Web,Silver,1,occasional
14348,2023-08-24,25-34,F,United Kingdom,City_144,Mobile App,Gold,1,at_risk
14349,2024-02-05,25-34,M,United Kingdom,City_10,Web,Silver,0,loyal
14350,2023-09-08,65+,F,Belgium,City_99,Web,Silver,1,loyal
14351,2023-06-11,25-34,F,United Kingdom,City_139,In-Store,Gold,1,one_time
14352,2023-03-30,45-54,M,United Kingdom,City_171,Mobile App,Bronze,1,occasional
14353,2023-03-27,25-34,F,France,City_132,Web,Bronze,0,one_time
14354,2023-05-31,45-54,F,United Kingdom,City_104,Web,Gold,0,one_time
14355,2023-02-09,35-44,F,United Kingdom,City_4,Web,Bronze,1,occasional
14356,2023-05-06,25-34,M,United Kingdom,City_128,Web,Bronze,1,one_time
14357,2023-04-23,55-64,M,United Kingdom,City_93,In-Store,Bronze,1,occasional
14358,2023-06-26,35-44,F,United Kingdom,City_49,Web,Platinum,1,occasional
14359,2023-06-03,45-54,F,Germany,City_108,Web,Bronze,1,occasional
14360,2024-01-05,65+,F,France,City_162,Mobile App,Gold,1,loyal
14361,2023-07-24,18-24,F,United Kingdom,City_188,Web,Bronze,0,at_risk
14362,2023-05-30,35-44,F,United Kingdom,City_132,Web,Platinum,1,at_risk
14363,2024-04-26,35-44,M,United Kingdom,City_120,Web,Gold,0,at_risk
14364,2024-01-18,25-34,F,France,City_127,Mobile App,Bronze,0,occasional
14365,2023-08-22,25-34,M,United Kingdom,City_43,Mobile App,Bronze,1,one_time
14366,2023-09-21,35-44,M,United Kingdom,City_86,In-Store,Gold,1,at_risk
14367,2023-08-18,25-34,F,United Kingdom,City_130,Web,Bronze,1,occasional
14368,2024-04-19,45-54,F,United Kingdom,City_61,Web,Bronze,1,at_risk
14369,2023-07-20,18-24,M,France,City_38,In-Store,Silver,1,occasional
14370,2023-07-30,18-24,F,United Kingdom,City_171,Web,Bronze,1,occasional
14371,2024-02-29,35-44,F,United Kingdom,City_75,In-Store,Silver,1,occasional
14372,2023-05-09,35-44,M,United Kingdom,City_65,Web,Silver,1,occasional
14373,2023-08-16,55-64,F,United Kingdom,City_113,Web,Gold,1,occasional
14374,2023-04-26,18-24,M,Germany,City_171,Web,Silver,1,occasional
14375,2023-09-25,35-44,M,United Kingdom,City_136,Web,Silver,0,occasional
14376,2023-07-16,25-34,M,United Kingdom,City_27,Web,Gold,1,occasional
14377,2023-09-11,45-54,M,United Kingdom,City_78,Mobile App,Silver,0,occasional
14378,2023-06-07,18-24,F,United Kingdom,City_155,Mobile App,Silver,1,loyal
14379,2023-06-05,25-34,F,United Kingdom,City_197,Web,Silver,0,one_time
14380,2023-04-01,35-44,M,Germany,City_42,Mobile App,Silver,0,one_time
14381,2024-05-09,55-64,M,United Kingdom,City_19,Web,Bronze,0,at_risk
14382,2023-03-14,25-34,F,EIRE,City_146,Web,Bronze,1,occasional
