CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnRisk
13355.0,74,15,4839.53,3,4,3,343,Loyal Customers,Low Risk
13357.0,199,5,1333.91,2,2,2,222,At Risk,High Risk
13358.0,701,1,43.88,1,1,1,111,Lost Customers,High Risk
13359.0,238,10,3136.14,2,3,3,233,At Risk,High Risk
13360.0,72,11,40693.41,3,3,4,334,Potential Loyalists,Medium Risk
13361.0,78,14,4006.28,3,3,3,333,Potential Loyalists,Medium Risk
13362.0,407,1,142.35,1,1,1,111,Lost Customers,High Risk
13363.0,223,5,822.52,2,2,1,221,At Risk,High Risk
13364.0,12,36,28478.55,4,4,4,444,Champions,Low Risk
13365.0,184,8,3170.61,2,2,3,223,At Risk,High Risk
13366.0,229,18,7969.03,2,4,3,243,Loyal Customers,Low Risk
13367.0,6,33,24118.32,4,4,4,444,Champions,Low Risk
13368.0,250,6,4541.81,2,2,3,223,At Risk,High Risk
13369.0,207,14,5563.55,2,3,3,233,At Risk,High Risk
13370.0,110,9,2314.98,2,3,2,232,At Risk,High Risk
13371.0,60,10,3612.23,3,3,3,333,Potential Loyalists,Medium Risk
13372.0,371,1,332.5,1,1,1,111,Lost Customers,High Risk
13373.0,391,6,2667.4300000000003,1,2,2,122,Lost Customers,High Risk
13374.0,75,15,16687.03,3,4,4,344,Loyal Customers,Low Risk
13375.0,573,1,246.86,1,1,1,111,Lost Customers,High Risk
13376.0,82,5,1628.51,3,2,2,322,Potential Loyalists,Medium Risk
13377.0,77,12,16956.5,3,3,4,334,Potential Loyalists,Medium Risk
13378.0,545,1,47.45,1,1,1,111,Lost Customers,High Risk
13379.0,433,4,744.61,1,2,1,121,Lost Customers,High Risk
13380.0,208,10,3104.3900000000003,2,3,3,233,At Risk,High Risk
13381.0,12,25,84462.79999999999,4,4,4,444,Champions,Low Risk
13382.0,43,36,17454.11,4,4,4,444,Champions,Low Risk
13383.0,109,8,1193.87,2,2,2,222,At Risk,High Risk
13384.0,362,1,722.76,1,1,1,111,Lost Customers,High Risk
13386.0,390,2,1080.13,1,1,2,112,Lost Customers,High Risk
13387.0,185,6,799.41,2,2,1,221,At Risk,High Risk
13388.0,45,9,1333.64,4,3,2,432,Potential Loyalists,Medium Risk
13389.0,36,26,18574.81,4,4,4,444,Champions,Low Risk
13391.0,52,11,4953.16,3,3,3,333,Potential Loyalists,Medium Risk
13392.0,58,13,3650.42,3,3,3,333,Potential Loyalists,Medium Risk
13393.0,487,2,154.7,1,1,1,111,Lost Customers,High Risk
13394.0,391,1,189.8,1,1,1,111,Lost Customers,High Risk
13395.0,105,18,8809.63,3,4,3,343,Loyal Customers,Low Risk
13396.0,316,1,93.1,1,1,1,111,Lost Customers,High Risk
13397.0,66,10,3442.02,3,3,3,333,Potential Loyalists,Medium Risk
13398.0,141,12,2972.4700000000003,2,3,2,232,At Risk,High Risk
13399.0,50,10,8433.19,4,3,3,433,Potential Loyalists,Medium Risk
13400.0,611,1,415.38,1,1,1,111,Lost Customers,High Risk
13401.0,165,13,8550.26,2,3,3,233,At Risk,High Risk
13402.0,88,6,1389.0600000000002,3,2,2,322,Potential Loyalists,Medium Risk
13403.0,50,13,2850.81,4,3,2,432,Potential Loyalists,Medium Risk
13404.0,128,4,1786.9699999999998,2,2,2,222,At Risk,High Risk
13405.0,1,23,26837.65,4,4,4,444,Champions,Low Risk
13406.0,101,14,3454.21,3,3,3,333,Potential Loyalists,Medium Risk
13407.0,281,12,3106.95,2,3,3,233,At Risk,High Risk
13408.0,77,13,5797.73,3,3,3,333,Potential Loyalists,Medium Risk
13409.0,402,6,4211.42,1,2,3,123,Lost Customers,High Risk
13410.0,242,3,528.43,2,1,1,211,At Risk,High Risk
13411.0,357,1,100.15,1,1,1,111,Lost Customers,High Risk
13412.0,73,12,5844.04,3,3,3,333,Potential Loyalists,Medium Risk
13413.0,101,11,3267.6800000000003,3,3,3,333,Potential Loyalists,Medium Risk
13414.0,77,7,4823.18,3,2,3,323,Potential Loyalists,Medium Risk
13415.0,7,23,16096.34,4,4,4,444,Champions,Low Risk
13416.0,600,1,403.94,1,1,1,111,Lost Customers,High Risk
13417.0,399,2,222.93,1,1,1,111,Lost Customers,High Risk
13418.0,320,6,1871.49,1,2,2,122,Lost Customers,High Risk
13419.0,135,10,15022.489999999998,2,3,4,234,At Risk,High Risk
13420.0,111,10,10344.42,2,3,3,233,At Risk,High Risk
13421.0,283,1,216.02,2,1,1,211,At Risk,High Risk
13422.0,313,2,63.05,1,1,1,111,Lost Customers,High Risk
13423.0,376,1,33.31,1,1,1,111,Lost Customers,High Risk
13424.0,47,28,29404.95,4,4,4,444,Champions,Low Risk
13425.0,85,14,8524.8,3,3,3,333,Potential Loyalists,Medium Risk
13426.0,403,1,336.51,1,1,1,111,Lost Customers,High Risk
13427.0,22,33,23044.15,4,4,4,444,Champions,Low Risk
13428.0,426,2,213.8,1,1,1,111,Lost Customers,High Risk
13429.0,391,2,429.86,1,1,1,111,Lost Customers,High Risk
13430.0,82,5,8403.85,3,2,3,323,Potential Loyalists,Medium Risk
13432.0,75,12,3480.67,3,3,3,333,Potential Loyalists,Medium Risk
13433.0,109,4,735.48,2,2,1,221,At Risk,High Risk
13434.0,115,4,1705.65,2,2,2,222,At Risk,High Risk
13435.0,110,11,1975.58,2,3,2,232,At Risk,High Risk
13436.0,274,1,40.33,2,1,1,211,At Risk,High Risk
13437.0,64,13,5210.88,3,3,3,333,Potential Loyalists,Medium Risk
13439.0,135,3,2067.4,2,1,2,212,At Risk,High Risk
13440.0,5,19,15270.45,4,4,4,444,Champions,Low Risk
13441.0,25,31,89296.51000000001,4,4,4,444,Champions,Low Risk
13442.0,472,8,2385.12,1,2,2,122,Lost Customers,High Risk
13443.0,21,16,9410.19,4,4,3,443,Champions,Low Risk
13444.0,1,26,41751.06,4,4,4,444,Champions,Low Risk
13445.0,96,4,1666.7,3,2,2,322,Potential Loyalists,Medium Risk
13446.0,345,11,9148.63,1,3,3,133,Lost Customers,High Risk
13447.0,554,1,23.79,1,1,1,111,Lost Customers,High Risk
13449.0,305,1,386.3,1,1,1,111,Lost Customers,High Risk
13450.0,152,13,7185.09,2,3,3,233,At Risk,High Risk
13451.0,84,10,1130.5,3,3,2,332,Potential Loyalists,Medium Risk
13452.0,83,9,1523.06,3,3,2,332,Potential Loyalists,Medium Risk
13453.0,103,8,2931.08,3,2,2,322,Potential Loyalists,Medium Risk
13454.0,227,18,9194.43,2,4,3,243,Loyal Customers,Low Risk
13455.0,60,11,1429.6,3,3,2,332,Potential Loyalists,Medium Risk
13456.0,13,35,28729.99,4,4,4,444,Champions,Low Risk
13457.0,11,22,21499.39,4,4,4,444,Champions,Low Risk
13458.0,128,8,2649.15,2,2,2,222,At Risk,High Risk
13459.0,67,15,3995.05,3,4,3,343,Loyal Customers,Low Risk
13460.0,298,1,9.04,1,1,1,111,Lost Customers,High Risk
13461.0,15,17,41299.29,4,4,4,444,Champions,Low Risk
13462.0,110,5,383.89,2,2,1,221,At Risk,High Risk
13463.0,111,12,13449.79,2,3,4,234,At Risk,High Risk
13464.0,151,10,2108.68,2,3,2,232,At Risk,High Risk
13465.0,555,1,8373.8,1,1,3,113,Lost Customers,High Risk
13466.0,597,1,24.86,1,1,1,111,Lost Customers,High Risk
13467.0,65,13,2073.55,3,3,2,332,Potential Loyalists,Medium Risk
13468.0,420,10,3967.91,1,3,3,133,Lost Customers,High Risk
13469.0,140,11,2458.56,2,3,2,232,At Risk,High Risk
13470.0,434,2,381.25,1,1,1,111,Lost Customers,High Risk
13471.0,72,11,4757.09,3,3,3,333,Potential Loyalists,Medium Risk
13472.0,514,1,300.9,1,1,1,111,Lost Customers,High Risk
13473.0,271,7,2794.48,2,2,2,222,At Risk,High Risk
13474.0,38,25,41943.08,4,4,4,444,Champions,Low Risk
13475.0,19,29,17062.68,4,4,4,444,Champions,Low Risk
13476.0,96,12,6124.06,3,3,3,333,Potential Loyalists,Medium Risk
13477.0,6,22,17233.43,4,4,4,444,Champions,Low Risk
13478.0,124,14,4913.49,2,3,3,233,At Risk,High Risk
13479.0,227,5,2797.7,2,2,2,222,At Risk,High Risk
13480.0,415,1,120.99,1,1,1,111,Lost Customers,High Risk
13481.0,45,11,2109.25,4,3,2,432,Potential Loyalists,Medium Risk
13482.0,147,7,1697.88,2,2,2,222,At Risk,High Risk
13483.0,469,1,85.95,1,1,1,111,Lost Customers,High Risk
13484.0,8,30,21555.16,4,4,4,444,Champions,Low Risk
13485.0,403,1,583.84,1,1,1,111,Lost Customers,High Risk
13486.0,366,1,402.04,1,1,1,111,Lost Customers,High Risk
13487.0,99,9,1850.71,3,3,2,332,Potential Loyalists,Medium Risk
13488.0,66,6,5898.53,3,2,3,323,Potential Loyalists,Medium Risk
13489.0,479,1,246.86,1,1,1,111,Lost Customers,High Risk
13490.0,141,7,1410.6,2,2,2,222,At Risk,High Risk
13491.0,68,11,6639.43,3,3,3,333,Potential Loyalists,Medium Risk
13492.0,61,11,6866.380000000001,3,3,3,333,Potential Loyalists,Medium Risk
13494.0,542,2,72.9,1,1,1,111,Lost Customers,High Risk
13495.0,2,46,24910.11,4,4,4,444,Champions,Low Risk
13496.0,7,38,31029.25,4,4,4,444,Champions,Low Risk
13497.0,133,10,1860.66,2,3,2,232,At Risk,High Risk
13498.0,100,12,2425.67,3,3,2,332,Potential Loyalists,Medium Risk
13499.0,10,25,61902.51,4,4,4,444,Champions,Low Risk
13500.0,3,26,22027.47,4,4,4,444,Champions,Low Risk
13501.0,445,1,295.92,1,1,1,111,Lost Customers,High Risk
13502.0,51,20,11321.5,3,4,4,344,Loyal Customers,Low Risk
13503.0,134,8,6550.14,2,2,3,223,At Risk,High Risk
13504.0,363,1,475.59,1,1,1,111,Lost Customers,High Risk
13505.0,70,11,8633.64,3,3,3,333,Potential Loyalists,Medium Risk
13506.0,543,1,214.08,1,1,1,111,Lost Customers,High Risk
13507.0,90,5,1062.84,3,2,2,322,Potential Loyalists,Medium Risk
13508.0,102,3,603.9300000000001,3,1,1,311,Potential Loyalists,Medium Risk
13509.0,71,9,2889.13,3,3,2,332,Potential Loyalists,Medium Risk
13510.0,390,2,240.26,1,1,1,111,Lost Customers,High Risk
13511.0,136,1,47.48,2,1,1,211,At Risk,High Risk
13512.0,646,2,657.28,1,1,1,111,Lost Customers,High Risk
13513.0,306,11,4642.9400000000005,1,3,3,133,Lost Customers,High Risk
13514.0,57,10,2851.34,3,3,2,332,Potential Loyalists,Medium Risk
13515.0,301,1,50.22,1,1,1,111,Lost Customers,High Risk
13516.0,12,36,51128.2,4,4,4,444,Champions,Low Risk
13517.0,186,13,10342.85,2,3,3,233,At Risk,High Risk
13518.0,416,2,151.08,1,1,1,111,Lost Customers,High Risk
13519.0,97,8,1262.89,3,2,2,322,Potential Loyalists,Medium Risk
13520.0,119,11,3936.47,2,3,3,233,At Risk,High Risk
13521.0,19,26,47995.4,4,4,4,444,Champions,Low Risk
13522.0,422,3,840.52,1,1,1,111,Lost Customers,High Risk
13523.0,268,4,771.95,2,2,1,221,At Risk,High Risk
13524.0,29,23,13521.0,4,4,4,444,Champions,Low Risk
13525.0,453,2,84.94,1,1,1,111,Lost Customers,High Risk
13526.0,7,40,61964.77,4,4,4,444,Champions,Low Risk
13527.0,59,12,10231.44,3,3,3,333,Potential Loyalists,Medium Risk
13528.0,11,34,74202.3,4,4,4,444,Champions,Low Risk
13529.0,347,2,4262.05,1,1,3,113,Lost Customers,High Risk
13530.0,73,4,47326.25,3,2,4,324,Potential Loyalists,Medium Risk
13532.0,64,19,9211.18,3,4,3,343,Loyal Customers,Low Risk
13533.0,313,5,1732.32,1,2,2,122,Lost Customers,High Risk
13534.0,203,5,1135.84,2,2,2,222,At Risk,High Risk
13535.0,507,1,73.12,1,1,1,111,Lost Customers,High Risk
13536.0,10,22,15095.5,4,4,4,444,Champions,Low Risk
13537.0,59,8,9002.35,3,2,3,323,Potential Loyalists,Medium Risk
13538.0,68,9,3847.56,3,3,3,333,Potential Loyalists,Medium Risk
13539.0,334,5,851.45,1,2,1,121,Lost Customers,High Risk
13540.0,68,3,531.51,3,1,1,311,Potential Loyalists,Medium Risk
13541.0,4,32,23816.98,4,4,4,444,Champions,Low Risk
13542.0,270,5,1922.69,2,2,2,222,At Risk,High Risk
13543.0,256,5,2612.31,2,2,2,222,At Risk,High Risk
13544.0,63,9,14916.48,3,3,4,334,Potential Loyalists,Medium Risk
13546.0,270,8,1937.77,2,2,2,222,At Risk,High Risk
13547.0,126,4,419.92,2,2,1,221,At Risk,High Risk
13548.0,77,6,1143.7,3,2,2,322,Potential Loyalists,Medium Risk
13549.0,95,7,3706.17,3,2,3,323,Potential Loyalists,Medium Risk
13550.0,116,7,2454.27,2,2,2,222,At Risk,High Risk
13551.0,490,1,37.12,1,1,1,111,Lost Customers,High Risk
13552.0,91,6,1300.6,3,2,2,322,Potential Loyalists,Medium Risk
13553.0,171,10,1767.22,2,3,2,232,At Risk,High Risk
13554.0,152,8,6713.3,2,2,3,223,At Risk,High Risk
13555.0,301,2,227.91,1,1,1,111,Lost Customers,High Risk
13556.0,203,6,10297.39,2,2,3,223,At Risk,High Risk
13558.0,83,10,16910.03,3,3,4,334,Potential Loyalists,Medium Risk
13559.0,60,20,48929.11000000001,3,4,4,344,Loyal Customers,Low Risk
13560.0,61,10,3601.6600000000003,3,3,3,333,Potential Loyalists,Medium Risk
13562.0,145,8,5953.74,2,2,3,223,At Risk,High Risk
13563.0,392,1,142.35,1,1,1,111,Lost Customers,High Risk
13564.0,87,5,4621.02,3,2,3,323,Potential Loyalists,Medium Risk
13565.0,695,1,84.42,1,1,1,111,Lost Customers,High Risk
13566.0,28,32,61737.560000000005,4,4,4,444,Champions,Low Risk
13567.0,73,13,4288.67,3,3,3,333,Potential Loyalists,Medium Risk
13568.0,113,5,3420.12,2,2,3,223,At Risk,High Risk
13569.0,13,20,10691.52,4,4,3,443,Champions,Low Risk
13570.0,188,11,2901.3,2,3,2,232,At Risk,High Risk
13571.0,77,6,1900.62,3,2,2,322,Potential Loyalists,Medium Risk
13573.0,185,4,1941.11,2,2,2,222,At Risk,High Risk
13574.0,50,12,2684.44,4,3,2,432,Potential Loyalists,Medium Risk
13575.0,68,11,3696.1,3,3,3,333,Potential Loyalists,Medium Risk
13576.0,41,27,22712.78,4,4,4,444,Champions,Low Risk
13577.0,63,7,5601.0,3,2,3,323,Potential Loyalists,Medium Risk
13578.0,216,6,1030.46,2,2,2,222,At Risk,High Risk
13579.0,55,4,1293.1999999999998,3,2,2,322,Potential Loyalists,Medium Risk
13580.0,10,39,27007.34,4,4,4,444,Champions,Low Risk
13581.0,259,15,39576.57,2,4,4,244,Loyal Customers,Low Risk
13582.0,321,4,1783.66,1,2,2,122,Lost Customers,High Risk
13583.0,157,12,3578.4500000000003,2,3,3,233,At Risk,High Risk
13584.0,61,7,3284.37,3,2,3,323,Potential Loyalists,Medium Risk
13585.0,388,1,237.25,1,1,1,111,Lost Customers,High Risk
13586.0,13,20,11152.65,4,4,4,444,Champions,Low Risk
13587.0,261,13,13865.8,2,3,4,234,At Risk,High Risk
13588.0,1,40,30858.68,4,4,4,444,Champions,Low Risk
13589.0,64,6,1816.05,3,2,2,322,Potential Loyalists,Medium Risk
13591.0,62,8,1637.36,3,2,2,322,Potential Loyalists,Medium Risk
13592.0,322,2,387.56,1,1,1,111,Lost Customers,High Risk
13593.0,78,12,5140.14,3,3,3,333,Potential Loyalists,Medium Risk
13595.0,495,1,105.02,1,1,1,111,Lost Customers,High Risk
13596.0,498,1,120.43,1,1,1,111,Lost Customers,High Risk
13597.0,372,2,253.98,1,1,1,111,Lost Customers,High Risk
13598.0,7,29,24014.75,4,4,4,444,Champions,Low Risk
13599.0,249,1,57.69,2,1,1,211,At Risk,High Risk
13600.0,132,8,1206.21,2,2,2,222,At Risk,High Risk
13601.0,8,25,20966.07,4,4,4,444,Champions,Low Risk
13602.0,253,12,6983.42,2,3,3,233,At Risk,High Risk
13603.0,462,2,157.22,1,1,1,111,Lost Customers,High Risk
13604.0,11,25,50494.4,4,4,4,444,Champions,Low Risk
13605.0,132,8,2070.16,2,2,2,222,At Risk,High Risk
13606.0,37,13,6460.18,4,3,3,433,Potential Loyalists,Medium Risk
13607.0,202,12,3625.81,2,3,3,233,At Risk,High Risk
13608.0,17,33,18473.1,4,4,4,444,Champions,Low Risk
13609.0,55,6,1738.94,3,2,2,322,Potential Loyalists,Medium Risk
13610.0,73,10,5465.77,3,3,3,333,Potential Loyalists,Medium Risk
13611.0,17,24,23300.09,4,4,4,444,Champions,Low Risk
13612.0,52,3,311.31,3,1,1,311,Potential Loyalists,Medium Risk
13613.0,326,17,13514.08,1,4,4,144,Loyal Customers,Low Risk
13614.0,411,1,50.22,1,1,1,111,Lost Customers,High Risk
13615.0,60,10,2019.78,3,3,2,332,Potential Loyalists,Medium Risk
13616.0,2,33,36534.33,4,4,4,444,Champions,Low Risk
13617.0,129,2,634.57,2,1,1,211,At Risk,High Risk
13618.0,173,10,2851.0,2,3,2,232,At Risk,High Risk
13619.0,51,17,9808.61,3,4,3,343,Loyal Customers,Low Risk
13620.0,37,5,1811.84,4,2,2,422,Potential Loyalists,Medium Risk
13621.0,5,31,58017.04,4,4,4,444,Champions,Low Risk
13622.0,4,37,66542.38,4,4,4,444,Champions,Low Risk
13623.0,9,40,34142.65,4,4,4,444,Champions,Low Risk
13624.0,81,9,9291.41,3,3,3,333,Potential Loyalists,Medium Risk
13625.0,500,1,256.14,1,1,1,111,Lost Customers,High Risk
13626.0,8,22,11472.51,4,4,4,444,Champions,Low Risk
13627.0,56,9,2619.42,3,3,2,332,Potential Loyalists,Medium Risk
13628.0,19,38,30543.42,4,4,4,444,Champions,Low Risk
13629.0,6,33,36667.87,4,4,4,444,Champions,Low Risk
13630.0,76,15,12586.39,3,4,4,344,Loyal Customers,Low Risk
13631.0,353,2,54.15,1,1,1,111,Lost Customers,High Risk
13632.0,143,7,2995.03,2,2,2,222,At Risk,High Risk
13633.0,479,1,17.27,1,1,1,111,Lost Customers,High Risk
13634.0,291,10,4665.62,1,3,3,133,Lost Customers,High Risk
13635.0,413,2,76.13,1,1,1,111,Lost Customers,High Risk
13636.0,111,8,9051.76,2,2,3,223,At Risk,High Risk
13637.0,298,1,59.48,1,1,1,111,Lost Customers,High Risk
13638.0,78,12,10039.45,3,3,3,333,Potential Loyalists,Medium Risk
13639.0,124,15,3736.28,2,4,3,243,Loyal Customers,Low Risk
13640.0,430,2,146.76,1,1,1,111,Lost Customers,High Risk
13641.0,2,18,24793.97,4,4,4,444,Champions,Low Risk
13642.0,54,4,1005.08,3,2,2,322,Potential Loyalists,Medium Risk
13643.0,432,1,47.45,1,1,1,111,Lost Customers,High Risk
13644.0,484,1,206.36,1,1,1,111,Lost Customers,High Risk
13645.0,284,7,1286.43,1,2,2,122,Lost Customers,High Risk
13646.0,60,4,1598.0400000000002,3,2,2,322,Potential Loyalists,Medium Risk
13647.0,101,11,4770.19,3,3,3,333,Potential Loyalists,Medium Risk
13648.0,75,9,2405.77,3,3,2,332,Potential Loyalists,Medium Risk
13649.0,418,1,121.36,1,1,1,111,Lost Customers,High Risk
13650.0,10,34,53576.62,4,4,4,444,Champions,Low Risk
13651.0,393,2,444.87,1,1,1,111,Lost Customers,High Risk
13652.0,62,8,2025.42,3,2,2,322,Potential Loyalists,Medium Risk
13653.0,129,9,1814.38,2,3,2,232,At Risk,High Risk
13654.0,270,14,24905.37,2,3,4,234,At Risk,High Risk
13655.0,50,15,11293.51,4,4,4,444,Champions,Low Risk
13656.0,330,1,856.32,1,1,1,111,Lost Customers,High Risk
13657.0,85,7,1527.88,3,2,2,322,Potential Loyalists,Medium Risk
13658.0,12,19,10702.27,4,4,3,443,Champions,Low Risk
13659.0,50,8,3590.93,4,2,3,423,Potential Loyalists,Medium Risk
13660.0,60,6,1229.02,3,2,2,322,Potential Loyalists,Medium Risk
13661.0,163,4,1033.95,2,2,2,222,At Risk,High Risk
13662.0,438,1,603.06,1,1,1,111,Lost Customers,High Risk
13663.0,79,15,5785.63,3,4,3,343,Loyal Customers,Low Risk
13664.0,405,6,8725.72,1,2,3,123,Lost Customers,High Risk
13665.0,34,24,27340.34,4,4,4,444,Champions,Low Risk
13666.0,83,12,7637.63,3,3,3,333,Potential Loyalists,Medium Risk
13667.0,84,7,3013.4100000000003,3,2,2,322,Potential Loyalists,Medium Risk
13668.0,388,10,6278.87,1,3,3,133,Lost Customers,High Risk
13669.0,43,9,2307.44,4,3,2,432,Potential Loyalists,Medium Risk
13670.0,175,8,2830.6600000000003,2,2,2,222,At Risk,High Risk
13672.0,617,1,60.16,1,1,1,111,Lost Customers,High Risk
13673.0,383,1,106.14,1,1,1,111,Lost Customers,High Risk
13674.0,66,9,2194.38,3,3,2,332,Potential Loyalists,Medium Risk
13675.0,170,7,3013.31,2,2,2,222,At Risk,High Risk
13676.0,15,30,32635.72,4,4,4,444,Champions,Low Risk
13677.0,48,21,20550.71,4,4,4,444,Champions,Low Risk
13678.0,2,42,25087.1,4,4,4,444,Champions,Low Risk
13679.0,7,27,24804.8,4,4,4,444,Champions,Low Risk
13680.0,2,38,82386.16,4,4,4,444,Champions,Low Risk
13681.0,212,8,1681.43,2,2,2,222,At Risk,High Risk
13682.0,566,2,237.25,1,1,1,111,Lost Customers,High Risk
13683.0,77,9,1000.59,3,3,2,332,Potential Loyalists,Medium Risk
13684.0,492,1,11.34,1,1,1,111,Lost Customers,High Risk
13685.0,255,1,29.99,2,1,1,211,At Risk,High Risk
13686.0,3,32,49722.12,4,4,4,444,Champions,Low Risk
13687.0,387,1,323.25,1,1,1,111,Lost Customers,High Risk
13688.0,240,13,5429.05,2,3,3,233,At Risk,High Risk
13689.0,371,1,189.8,1,1,1,111,Lost Customers,High Risk
13690.0,319,19,7443.280000000001,1,4,3,143,Loyal Customers,Low Risk
13691.0,545,1,284.7,1,1,1,111,Lost Customers,High Risk
13692.0,120,6,2398.32,2,2,2,222,At Risk,High Risk
13693.0,126,12,15258.18,2,3,4,234,At Risk,High Risk
13694.0,146,3,1673.09,2,1,2,212,At Risk,High Risk
13695.0,356,1,47.45,1,1,1,111,Lost Customers,High Risk
13696.0,316,4,826.14,1,2,1,121,Lost Customers,High Risk
13697.0,332,1,34.96,1,1,1,111,Lost Customers,High Risk
13698.0,89,9,1719.71,3,3,2,332,Potential Loyalists,Medium Risk
13699.0,469,1,155.06,1,1,1,111,Lost Customers,High Risk
13700.0,2,43,123408.81,4,4,4,444,Champions,Low Risk
13701.0,154,2,735.4200000000001,2,1,1,211,At Risk,High Risk
13702.0,21,33,24399.56,4,4,4,444,Champions,Low Risk
13703.0,176,5,1891.94,2,2,2,222,At Risk,High Risk
13704.0,237,3,6912.789999999999,2,1,3,213,At Risk,High Risk
13706.0,8,33,25458.75,4,4,4,444,Champions,Low Risk
13707.0,425,2,110.46,1,1,1,111,Lost Customers,High Risk
13708.0,2,27,43215.82,4,4,4,444,Champions,Low Risk
13711.0,78,4,2228.01,3,2,2,322,Potential Loyalists,Medium Risk
13712.0,348,17,8142.7,1,4,3,143,Loyal Customers,Low Risk
13713.0,2,36,40759.75,4,4,4,444,Champions,Low Risk
13714.0,8,43,72803.69,4,4,4,444,Champions,Low Risk
13715.0,564,1,47.58,1,1,1,111,Lost Customers,High Risk
13716.0,84,9,2690.42,3,3,2,332,Potential Loyalists,Medium Risk
13717.0,1,32,28519.03,4,4,4,444,Champions,Low Risk
13719.0,1,23,20306.89,4,4,4,444,Champions,Low Risk
13721.0,262,12,6211.22,2,3,3,233,At Risk,High Risk
13722.0,430,1,241.92,1,1,1,111,Lost Customers,High Risk
13723.0,233,3,990.97,2,1,2,212,At Risk,High Risk
13724.0,58,10,3867.11,3,3,3,333,Potential Loyalists,Medium Risk
13725.0,385,2,127.53,1,1,1,111,Lost Customers,High Risk
13726.0,26,14,6837.61,4,3,3,433,Potential Loyalists,Medium Risk
13727.0,74,8,8498.28,3,2,3,323,Potential Loyalists,Medium Risk
13728.0,243,8,3641.14,2,2,3,223,At Risk,High Risk
13729.0,388,1,113.2,1,1,1,111,Lost Customers,High Risk
13731.0,224,9,3763.88,2,3,3,233,At Risk,High Risk
13732.0,57,11,2321.68,3,3,2,332,Potential Loyalists,Medium Risk
13733.0,33,33,28445.5,4,4,4,444,Champions,Low Risk
13734.0,141,7,1434.11,2,2,2,222,At Risk,High Risk
13737.0,226,13,4905.4800000000005,2,3,3,233,At Risk,High Risk
13738.0,65,12,2851.6,3,3,2,332,Potential Loyalists,Medium Risk
13739.0,36,9,10206.68,4,3,3,433,Potential Loyalists,Medium Risk
13740.0,308,6,2338.71,1,2,2,122,Lost Customers,High Risk
13741.0,64,8,1028.91,3,2,2,322,Potential Loyalists,Medium Risk
13742.0,268,5,1244.43,2,2,2,222,At Risk,High Risk
13743.0,90,8,951.2,3,2,2,322,Potential Loyalists,Medium Risk
13744.0,84,6,928.37,3,2,2,322,Potential Loyalists,Medium Risk
13745.0,289,8,4722.8,1,2,3,123,Lost Customers,High Risk
13746.0,148,12,3716.36,2,3,3,233,At Risk,High Risk
13747.0,475,2,34.02,1,1,1,111,Lost Customers,High Risk
13749.0,421,2,302.07,1,1,1,111,Lost Customers,High Risk
13750.0,23,38,56042.27,4,4,4,444,Champions,Low Risk
13751.0,19,38,43584.39,4,4,4,444,Champions,Low Risk
13752.0,97,6,1707.02,3,2,2,322,Potential Loyalists,Medium Risk
13753.0,302,16,5784.3,1,4,3,143,Loyal Customers,Low Risk
13754.0,14,27,23782.1,4,4,4,444,Champions,Low Risk
13755.0,202,5,1464.69,2,2,2,222,At Risk,High Risk
13756.0,509,1,29.74,1,1,1,111,Lost Customers,High Risk
13757.0,186,11,2271.02,2,3,2,232,At Risk,High Risk
13758.0,21,13,3677.37,4,3,3,433,Potential Loyalists,Medium Risk
13759.0,6,39,24750.46,4,4,4,444,Champions,Low Risk
13760.0,279,6,3977.15,2,2,3,223,At Risk,High Risk
13761.0,70,4,1231.76,3,2,2,322,Potential Loyalists,Medium Risk
13762.0,4,29,22281.73,4,4,4,444,Champions,Low Risk
13764.0,123,9,3579.9300000000003,2,3,3,233,At Risk,High Risk
13765.0,8,33,24932.43,4,4,4,444,Champions,Low Risk
13766.0,102,16,7278.81,3,4,3,343,Loyal Customers,Low Risk
13767.0,419,3,714.34,1,1,1,111,Lost Customers,High Risk
13768.0,272,5,982.26,2,2,2,222,At Risk,High Risk
13769.0,1,20,24299.37,4,4,4,444,Champions,Low Risk
13770.0,9,37,26030.67,4,4,4,444,Champions,Low Risk
13771.0,7,36,26293.65,4,4,4,444,Champions,Low Risk
13772.0,37,7,1488.89,4,2,2,422,Potential Loyalists,Medium Risk
